@relation datos

@attribute tipo {Kumato,Raf,Cherry,Pera,'Corazón de buey'}
@attribute ubicacion {Níjar,Almería,'Roquetas de Mar',Adra,'El Ejido'}
@attribute tamano numeric
@attribute rendimiento numeric
@attribute fertilizante {'abono orgánico',NPK,'abono granulado','abono foliar','abono líquido'}

@data
'Corazón de buey',Níjar,2423,2.821106,'abono líquido'
'Corazón de buey','Roquetas de Mar',1066,3.617857,NPK
Kumato,Adra,1471,2.640662,'abono orgánico'
Kumato,'Roquetas de Mar',6358,3.851969,'abono orgánico'
Pera,Adra,5275,4.810269,'abono orgánico'
Raf,'El Ejido',2503,4.736004,'abono orgánico'
Kumato,'El Ejido',6129,2.954272,NPK
Kumato,Almería,2424,3.338738,NPK
'Corazón de buey',Almería,7572,4.834431,'abono granulado'
Raf,Almería,7378,4.803936,'abono líquido'
Cherry,Adra,4933,4.972749,'abono foliar'
'Corazón de buey','Roquetas de Mar',7097,4.998487,'abono orgánico'
'Corazón de buey','El Ejido',6939,3.251695,'abono granulado'
Cherry,Adra,4536,2.137989,NPK
'Corazón de buey','El Ejido',6713,4.217105,'abono orgánico'
Raf,Adra,9649,1.22692,'abono líquido'
Raf,Almería,2267,1.724278,NPK
'Corazón de buey',Adra,4478,1.279278,'abono foliar'
Raf,Adra,3220,1.107943,'abono orgánico'
Cherry,Adra,6269,4.434781,'abono líquido'
Raf,'Roquetas de Mar',4616,4.265563,'abono orgánico'
Cherry,'Roquetas de Mar',9549,4.290315,NPK
Pera,'Roquetas de Mar',6041,3.899034,'abono foliar'
Pera,Níjar,6941,4.820901,'abono granulado'
'Corazón de buey',Adra,2520,1.871152,NPK
Kumato,Adra,3806,3.979883,'abono líquido'
Raf,'El Ejido',2229,4.8918,'abono líquido'
Kumato,Níjar,5779,4.166095,NPK
Pera,'El Ejido',2912,2.654234,'abono granulado'
'Corazón de buey',Níjar,3223,3.452943,'abono líquido'
Cherry,'Roquetas de Mar',5712,2.918141,NPK
'Corazón de buey','Roquetas de Mar',7465,4.663301,'abono líquido'
Pera,'El Ejido',9329,3.892885,'abono orgánico'
Raf,Almería,6596,3.132958,'abono líquido'
Cherry,Adra,8321,1.333115,NPK
Cherry,'Roquetas de Mar',4875,2.476662,NPK
Cherry,'El Ejido',7577,3.010841,'abono líquido'
Kumato,Níjar,7849,2.413075,'abono granulado'
'Corazón de buey','Roquetas de Mar',9800,1.644581,'abono orgánico'
Pera,Almería,5233,2.81075,'abono líquido'
Kumato,Níjar,4094,1.570921,'abono granulado'
Raf,'Roquetas de Mar',2087,1.60752,'abono líquido'
Raf,Adra,6493,3.755688,'abono orgánico'
Raf,Almería,6265,4.495745,'abono líquido'
Raf,Adra,7043,1.113086,'abono foliar'
'Corazón de buey',Almería,7188,4.829818,'abono granulado'
'Corazón de buey',Almería,9986,4.346087,'abono orgánico'
Pera,Níjar,4900,1.672144,'abono granulado'
Cherry,Adra,8032,4.05457,'abono granulado'
Pera,'Roquetas de Mar',1865,3.572909,'abono granulado'
Raf,Almería,4833,4.797457,'abono líquido'
Cherry,'El Ejido',5708,1.090246,'abono líquido'
Cherry,'El Ejido',1235,2.797686,'abono orgánico'
Cherry,'Roquetas de Mar',1027,3.338345,'abono granulado'
Kumato,Adra,7982,2.49715,NPK
Raf,Adra,4669,2.95996,'abono foliar'
Raf,Almería,3161,3.907195,'abono líquido'
Cherry,'Roquetas de Mar',8475,1.420042,'abono foliar'
Cherry,Adra,4918,1.334741,'abono foliar'
'Corazón de buey',Almería,4535,2.924109,'abono líquido'
'Corazón de buey','Roquetas de Mar',7147,2.279891,'abono orgánico'
Cherry,Adra,4636,3.770275,'abono foliar'
Pera,'El Ejido',4767,3.314192,'abono líquido'
Cherry,Adra,7680,2.920327,'abono granulado'
Cherry,Níjar,1743,1.094731,'abono granulado'
Raf,Almería,6976,2.946645,'abono foliar'
Raf,'Roquetas de Mar',9950,4.348603,NPK
'Corazón de buey',Níjar,3519,1.98908,'abono granulado'
'Corazón de buey','El Ejido',5543,4.3763,'abono orgánico'
'Corazón de buey',Almería,3375,2.666529,'abono orgánico'
Kumato,Níjar,2955,4.190674,'abono foliar'
Pera,'Roquetas de Mar',3569,3.200288,'abono orgánico'
Pera,Adra,9984,4.437055,'abono foliar'
Kumato,'El Ejido',6991,3.289152,'abono orgánico'
Pera,Níjar,5786,3.331115,'abono granulado'
Cherry,Almería,3878,1.906719,'abono foliar'
Cherry,'El Ejido',7428,3.699554,'abono orgánico'
Pera,Adra,9493,2.931541,'abono foliar'
Raf,Adra,2443,3.594917,NPK
Kumato,Níjar,7776,1.66073,NPK
Kumato,'Roquetas de Mar',5224,3.610811,'abono líquido'
Pera,'El Ejido',4506,2.579408,'abono orgánico'
Pera,Adra,1323,4.400318,'abono granulado'
'Corazón de buey',Níjar,3270,1.089843,'abono líquido'
Kumato,Almería,1069,3.897129,'abono granulado'
Pera,'El Ejido',6144,1.584519,NPK
Pera,Adra,3672,2.170486,'abono orgánico'
'Corazón de buey','Roquetas de Mar',3652,3.660373,'abono líquido'
Kumato,Adra,5839,1.207865,'abono orgánico'
Cherry,'El Ejido',7603,4.208559,'abono líquido'
Cherry,Níjar,9891,4.310599,NPK
Cherry,'Roquetas de Mar',3481,1.618038,'abono foliar'
Cherry,Níjar,9178,2.72914,'abono líquido'
Pera,Adra,4532,4.263548,NPK
'Corazón de buey',Níjar,3292,2.012901,'abono líquido'
Pera,Adra,7168,2.305144,'abono granulado'
Pera,Níjar,8876,1.99728,'abono líquido'
Pera,Adra,4195,3.403121,NPK
Raf,Almería,8421,4.444217,'abono líquido'
Pera,'Roquetas de Mar',3337,2.406797,NPK
Kumato,Níjar,4721,2.360303,NPK
Cherry,Almería,5498,3.218605,'abono orgánico'
Pera,Adra,4160,4.288125,'abono granulado'
Raf,Níjar,5562,3.747368,'abono orgánico'
Pera,Adra,1167,4.143633,'abono líquido'
Cherry,'El Ejido',2311,2.16576,'abono foliar'
Raf,Níjar,2025,3.400869,NPK
Cherry,'Roquetas de Mar',4369,2.966289,'abono líquido'
Raf,Níjar,1955,4.190833,'abono granulado'
Kumato,Almería,3745,4.111804,NPK
Raf,Almería,8267,3.949468,NPK
Kumato,Almería,9202,2.542515,'abono líquido'
Raf,Níjar,6650,1.871306,'abono líquido'
Cherry,Adra,6553,3.131341,NPK
Cherry,'Roquetas de Mar',5843,4.159324,'abono foliar'
'Corazón de buey',Almería,5455,3.774115,'abono líquido'
Kumato,Níjar,6954,4.785876,'abono foliar'
Raf,Adra,9796,3.621198,NPK
Cherry,Níjar,3802,1.993293,NPK
Cherry,Almería,4809,1.428441,'abono orgánico'
Kumato,'Roquetas de Mar',1572,1.35559,'abono orgánico'
'Corazón de buey',Adra,5074,4.735931,'abono foliar'
Raf,Níjar,8135,3.317935,'abono granulado'
'Corazón de buey',Adra,5910,3.436807,'abono líquido'
Cherry,Adra,7394,2.99209,'abono foliar'
'Corazón de buey','Roquetas de Mar',2170,4.80602,'abono líquido'
'Corazón de buey','Roquetas de Mar',3265,3.250977,'abono foliar'
'Corazón de buey','El Ejido',6655,1.732085,'abono orgánico'
'Corazón de buey',Adra,2525,3.936915,'abono líquido'
Kumato,'El Ejido',6699,3.591709,NPK
Cherry,Almería,1764,4.426117,'abono líquido'
Raf,Almería,6152,3.944807,'abono granulado'
'Corazón de buey','Roquetas de Mar',4017,4.193357,'abono foliar'
'Corazón de buey',Níjar,2997,2.397637,'abono foliar'
Pera,Adra,3111,3.2637,'abono granulado'
'Corazón de buey','Roquetas de Mar',2092,3.171161,'abono granulado'
Raf,Almería,2621,1.879146,'abono granulado'
Cherry,Almería,3249,2.055758,'abono líquido'
Kumato,Adra,2810,1.99318,NPK
Raf,Adra,2647,1.407259,NPK
Pera,Adra,8351,3.971027,NPK
'Corazón de buey',Adra,7289,2.497125,'abono orgánico'
Kumato,Níjar,1532,3.39871,'abono foliar'
Raf,Níjar,5038,2.694216,'abono granulado'
'Corazón de buey',Adra,4615,1.367288,NPK
'Corazón de buey',Almería,2786,3.434123,'abono orgánico'
Raf,Níjar,9960,2.910513,'abono líquido'
Raf,Adra,2640,1.527784,'abono foliar'
Cherry,Níjar,2078,2.683863,'abono orgánico'
Raf,Adra,7368,2.616025,NPK
Raf,Níjar,1040,1.030802,'abono granulado'
Pera,Adra,2092,4.321457,NPK
Kumato,'Roquetas de Mar',8839,3.648076,'abono orgánico'
Raf,Níjar,8695,1.249763,'abono granulado'
Pera,'El Ejido',8349,4.167713,'abono líquido'
Kumato,'El Ejido',9584,2.933771,'abono orgánico'
Pera,Almería,8723,1.786437,'abono foliar'
Raf,Adra,8924,1.410208,'abono orgánico'
Kumato,Níjar,9141,2.741653,'abono foliar'
Raf,Almería,2944,1.915578,'abono foliar'
Pera,Adra,3071,4.190881,'abono líquido'
'Corazón de buey',Níjar,2383,1.533676,'abono granulado'
Cherry,Níjar,1511,3.062524,'abono orgánico'
Raf,Almería,8340,3.776683,'abono líquido'
Cherry,Almería,1210,3.934376,'abono orgánico'
Raf,'El Ejido',7453,2.741561,'abono líquido'
'Corazón de buey',Almería,2303,2.996693,'abono granulado'
Raf,Níjar,4684,1.517439,'abono foliar'
Cherry,Almería,8208,4.996417,'abono líquido'
Cherry,Níjar,3416,3.552954,'abono granulado'
Pera,'El Ejido',3485,1.134945,'abono orgánico'
'Corazón de buey','Roquetas de Mar',7307,2.088704,'abono granulado'
Pera,Níjar,9373,1.004718,'abono líquido'
Raf,Adra,1184,3.398223,NPK
Raf,Níjar,4370,4.237968,'abono granulado'
Kumato,'El Ejido',3923,4.663197,NPK
Cherry,Almería,6784,2.990368,'abono granulado'
Kumato,Adra,2570,4.638747,'abono líquido'
Pera,Almería,5292,2.969291,'abono líquido'
Pera,Níjar,6726,1.46542,'abono foliar'
Cherry,Níjar,1642,1.784053,NPK
Raf,'Roquetas de Mar',5380,2.037213,NPK
Cherry,'Roquetas de Mar',4607,4.724782,'abono orgánico'
Pera,'Roquetas de Mar',8925,1.610736,'abono granulado'
Cherry,'El Ejido',5684,3.834436,'abono granulado'
Kumato,Adra,5732,1.427015,NPK
Raf,'Roquetas de Mar',8909,3.860287,'abono foliar'
Pera,'El Ejido',3564,3.528074,NPK
Kumato,Adra,3348,4.811004,'abono foliar'
Kumato,Adra,8345,4.697293,'abono líquido'
Cherry,Almería,5181,1.403083,'abono orgánico'
Cherry,Almería,6412,2.290211,'abono orgánico'
Raf,Almería,5054,3.77209,'abono granulado'
Pera,Almería,8338,2.926413,'abono foliar'
'Corazón de buey','El Ejido',7707,2.304611,'abono foliar'
Raf,'Roquetas de Mar',3568,3.477129,'abono líquido'
Raf,Adra,2034,4.650563,'abono foliar'
Raf,'Roquetas de Mar',5202,1.857541,'abono foliar'
Raf,'El Ejido',9828,2.935051,'abono orgánico'
'Corazón de buey','Roquetas de Mar',5117,4.507109,'abono orgánico'
'Corazón de buey',Níjar,5631,3.662342,'abono granulado'
Pera,Adra,4536,1.26827,'abono foliar'
Pera,Almería,5922,4.76884,'abono orgánico'
'Corazón de buey',Adra,8611,1.331703,'abono líquido'
Pera,Níjar,3573,4.021766,'abono foliar'
Raf,Adra,5417,2.88246,'abono líquido'
Kumato,'El Ejido',5045,1.254692,NPK
Cherry,Almería,7298,2.265163,NPK
Pera,Almería,6348,3.955731,'abono líquido'
Raf,Adra,9871,2.844137,'abono foliar'
Cherry,Adra,6994,3.977084,'abono líquido'
Pera,Níjar,8345,1.068926,'abono foliar'
Pera,Adra,3858,2.272087,'abono orgánico'
Pera,'Roquetas de Mar',1030,4.776768,'abono orgánico'
Raf,Níjar,1771,3.70713,'abono líquido'
Kumato,Níjar,1963,1.694697,'abono líquido'
Cherry,'El Ejido',8167,1.361144,'abono foliar'
Raf,'Roquetas de Mar',2655,1.514973,NPK
Pera,'El Ejido',2612,2.906822,'abono foliar'
Pera,Almería,2292,4.640755,'abono granulado'
'Corazón de buey',Níjar,3988,4.088948,'abono granulado'
Cherry,'Roquetas de Mar',4090,3.713884,'abono orgánico'
Raf,Adra,5064,1.140259,'abono granulado'
Kumato,Almería,6215,4.610395,'abono foliar'
Kumato,Níjar,5711,1.419946,'abono orgánico'
'Corazón de buey','Roquetas de Mar',9082,2.825829,'abono granulado'
Cherry,'El Ejido',1632,2.925621,NPK
Cherry,Almería,3646,1.56584,'abono foliar'
Pera,'Roquetas de Mar',7291,2.442447,'abono granulado'
'Corazón de buey',Almería,5336,2.463765,'abono líquido'
Cherry,Adra,8364,4.015904,NPK
Pera,'Roquetas de Mar',7462,4.393854,'abono granulado'
Pera,Adra,5579,1.675181,'abono foliar'
Raf,'El Ejido',5076,4.283998,'abono orgánico'
Pera,'Roquetas de Mar',3907,1.244028,'abono líquido'
'Corazón de buey',Adra,1766,3.316099,'abono granulado'
'Corazón de buey',Níjar,5269,2.470511,'abono granulado'
Kumato,'El Ejido',4310,2.476122,'abono orgánico'
Kumato,Almería,1459,3.646255,'abono granulado'
Kumato,Almería,4469,3.156954,NPK
Raf,Almería,7016,1.515159,'abono orgánico'
Pera,'El Ejido',1660,1.460047,'abono granulado'
Pera,'Roquetas de Mar',7841,3.72149,'abono granulado'
'Corazón de buey',Níjar,7901,4.823882,'abono orgánico'
Kumato,Níjar,7389,3.051654,NPK
Kumato,'El Ejido',1942,2.326431,'abono granulado'
Cherry,Adra,2678,1.503404,'abono líquido'
'Corazón de buey',Níjar,8353,2.258171,NPK
Pera,'Roquetas de Mar',5612,4.437868,'abono líquido'
'Corazón de buey','El Ejido',9228,1.788958,'abono líquido'
Kumato,'Roquetas de Mar',6122,3.314978,'abono foliar'
'Corazón de buey',Níjar,3991,3.427185,'abono foliar'
Cherry,Almería,2585,3.668208,NPK
'Corazón de buey','Roquetas de Mar',8902,3.230756,'abono foliar'
Raf,Almería,7634,4.281605,'abono granulado'
Kumato,'El Ejido',4886,4.130111,'abono líquido'
Cherry,'Roquetas de Mar',4979,4.766313,'abono líquido'
Pera,'Roquetas de Mar',6279,1.193247,'abono orgánico'
Pera,Almería,8428,4.434964,'abono orgánico'
Kumato,Adra,9664,1.152806,'abono líquido'
Kumato,Níjar,4843,2.332481,'abono foliar'
Kumato,Adra,9683,4.539776,'abono foliar'
Cherry,Níjar,6706,3.025995,'abono líquido'
Raf,'Roquetas de Mar',2034,4.13485,'abono granulado'
Cherry,'El Ejido',8273,3.339136,'abono foliar'
Kumato,Almería,6277,4.211756,'abono foliar'
Raf,'Roquetas de Mar',7144,4.401125,NPK
Pera,Níjar,2403,3.051071,'abono foliar'
'Corazón de buey',Níjar,8942,3.05364,'abono granulado'
Raf,Adra,6815,1.126188,'abono orgánico'
'Corazón de buey',Almería,7536,4.085079,'abono líquido'
Cherry,Almería,6945,2.279601,'abono granulado'
Kumato,Adra,9066,4.338412,'abono granulado'
Kumato,Adra,8428,2.580055,'abono foliar'
Raf,'El Ejido',4365,3.250169,NPK
Kumato,'El Ejido',4244,3.131121,'abono líquido'
Pera,Adra,5526,1.339585,'abono granulado'
Pera,'El Ejido',5911,2.219395,'abono líquido'
Raf,Níjar,2937,4.286252,'abono granulado'
'Corazón de buey',Adra,2175,3.514216,'abono líquido'
Kumato,Níjar,4656,4.246155,'abono orgánico'
Kumato,Níjar,1886,1.131307,'abono foliar'
Kumato,Adra,1487,4.006709,'abono granulado'
Cherry,'El Ejido',4418,2.553072,'abono foliar'
Raf,'Roquetas de Mar',1320,4.836316,'abono orgánico'
'Corazón de buey','El Ejido',6563,2.544372,'abono granulado'
Kumato,Almería,2339,2.036818,'abono granulado'
Raf,Adra,1808,2.505744,'abono orgánico'
Cherry,'Roquetas de Mar',3706,1.222528,'abono foliar'
Cherry,'El Ejido',4862,4.154827,NPK
Cherry,Adra,3295,2.753734,'abono líquido'
Raf,Almería,8533,1.864927,'abono líquido'
Raf,Adra,7823,2.732326,'abono líquido'
Pera,'Roquetas de Mar',9965,1.115091,'abono orgánico'
'Corazón de buey',Almería,2698,4.85041,'abono orgánico'
'Corazón de buey',Almería,3998,2.86996,NPK
Cherry,Almería,9075,1.207889,'abono foliar'
'Corazón de buey',Almería,8667,1.111708,'abono orgánico'
Pera,Almería,3195,1.230836,'abono orgánico'
Cherry,'El Ejido',1626,1.862847,'abono orgánico'
'Corazón de buey','Roquetas de Mar',9770,4.314371,NPK
'Corazón de buey',Níjar,5812,1.373296,NPK
Pera,'El Ejido',8804,4.897395,NPK
'Corazón de buey',Almería,3978,1.631772,'abono granulado'
Raf,'Roquetas de Mar',3191,4.736997,'abono foliar'
Raf,'El Ejido',2958,1.34992,NPK
'Corazón de buey','Roquetas de Mar',1414,3.944902,'abono líquido'
'Corazón de buey',Níjar,7466,1.107936,'abono foliar'
Cherry,Adra,5127,4.206526,'abono granulado'
Pera,Almería,6871,1.692204,'abono granulado'
Pera,'Roquetas de Mar',7946,3.9843,'abono foliar'
Cherry,'El Ejido',3085,2.293378,'abono orgánico'
'Corazón de buey','El Ejido',6200,3.005643,'abono foliar'
Cherry,Níjar,6706,3.851959,'abono foliar'
Raf,'Roquetas de Mar',9375,4.846423,'abono orgánico'
Cherry,'Roquetas de Mar',9408,1.143222,'abono orgánico'
'Corazón de buey','El Ejido',8074,1.992492,'abono orgánico'
Kumato,'El Ejido',3423,1.537493,'abono orgánico'
Cherry,'Roquetas de Mar',9030,4.017284,'abono granulado'
Raf,'Roquetas de Mar',6916,2.281835,'abono orgánico'
Pera,'Roquetas de Mar',9508,1.694228,'abono foliar'
'Corazón de buey',Níjar,5498,4.694814,'abono líquido'
'Corazón de buey',Níjar,1217,1.693302,NPK
'Corazón de buey','El Ejido',6708,1.504724,'abono foliar'
Raf,Almería,7691,2.679056,'abono líquido'
Pera,Adra,4576,3.134827,'abono líquido'
'Corazón de buey',Almería,8938,4.212422,'abono orgánico'
Kumato,'El Ejido',2643,4.872423,'abono orgánico'
Pera,'Roquetas de Mar',4138,2.966093,'abono foliar'
Pera,Almería,1482,1.588092,'abono foliar'
Pera,'Roquetas de Mar',8897,2.325164,'abono líquido'
Kumato,Níjar,3230,1.05185,'abono foliar'
'Corazón de buey',Níjar,3255,4.903132,'abono granulado'
Pera,Almería,4803,3.901509,'abono líquido'
Kumato,Adra,2215,2.805012,NPK
'Corazón de buey','Roquetas de Mar',4615,2.679775,'abono líquido'
Kumato,Níjar,3530,1.084309,'abono granulado'
Kumato,Níjar,4181,4.882353,'abono granulado'
Kumato,Almería,7291,3.235398,'abono líquido'
Raf,'Roquetas de Mar',5374,4.324759,'abono líquido'
Cherry,'El Ejido',5620,3.785146,'abono granulado'
Kumato,Níjar,8915,1.847223,'abono líquido'
Raf,'Roquetas de Mar',7107,4.599088,'abono foliar'
Raf,Almería,4676,3.712536,'abono foliar'
Raf,'El Ejido',4858,2.594026,'abono líquido'
Cherry,Níjar,7228,1.885138,NPK
Cherry,Adra,6249,1.144699,'abono orgánico'
Raf,Adra,9120,1.206078,'abono orgánico'
'Corazón de buey',Almería,9144,1.222157,'abono líquido'
Cherry,Adra,8725,1.532367,'abono foliar'
Kumato,Adra,1926,1.320399,'abono orgánico'
Raf,'Roquetas de Mar',3702,3.48665,'abono orgánico'
Kumato,Níjar,2034,3.393013,'abono foliar'
'Corazón de buey',Almería,2142,2.126218,'abono líquido'
Cherry,'Roquetas de Mar',2640,3.591068,'abono líquido'
Pera,Adra,4836,4.963861,NPK
Cherry,Níjar,2807,2.656141,'abono granulado'
Cherry,'El Ejido',4149,4.997887,'abono líquido'
Pera,Adra,1528,3.734915,'abono orgánico'
Pera,'El Ejido',3367,2.769324,'abono orgánico'
Raf,Adra,3791,2.508344,NPK
Raf,Almería,1329,1.737411,'abono orgánico'
Kumato,Almería,1156,2.256394,'abono líquido'
Pera,Adra,8653,3.590882,'abono orgánico'
Cherry,'El Ejido',2664,2.869632,'abono foliar'
Pera,Almería,5198,3.906497,'abono foliar'
Cherry,Adra,1379,4.316994,NPK
'Corazón de buey',Adra,1932,2.092647,'abono granulado'
'Corazón de buey',Almería,2633,1.889699,'abono foliar'
Cherry,'Roquetas de Mar',7795,2.755396,'abono foliar'
'Corazón de buey',Almería,3502,4.996199,'abono orgánico'
'Corazón de buey',Almería,9686,4.557819,NPK
'Corazón de buey','Roquetas de Mar',4587,3.230395,NPK
'Corazón de buey',Adra,8214,4.908527,'abono foliar'
Pera,Almería,6345,4.778697,'abono granulado'
Kumato,'Roquetas de Mar',1586,3.209627,'abono orgánico'
'Corazón de buey','Roquetas de Mar',1571,3.235798,NPK
Pera,Almería,7114,3.038732,'abono orgánico'
Kumato,Adra,9311,1.398791,NPK
'Corazón de buey','Roquetas de Mar',2617,4.578516,'abono orgánico'
'Corazón de buey',Adra,3474,4.870125,'abono líquido'
Pera,Almería,9229,2.755302,'abono foliar'
Cherry,Almería,8362,2.160642,'abono granulado'
Cherry,Almería,5075,2.527754,'abono foliar'
Cherry,Adra,8934,2.298475,NPK
Kumato,Níjar,6649,3.95248,'abono granulado'
'Corazón de buey',Adra,7712,4.550893,'abono granulado'
Raf,Almería,9278,1.3027,'abono líquido'
'Corazón de buey',Adra,7030,4.876825,'abono foliar'
Kumato,'Roquetas de Mar',2734,2.76532,NPK
Pera,'El Ejido',2104,2.507686,'abono orgánico'
Raf,'El Ejido',2792,1.080605,'abono granulado'
Pera,Níjar,6040,2.246875,'abono líquido'
Raf,'Roquetas de Mar',6212,1.836922,'abono foliar'
Raf,Adra,9454,1.436688,'abono líquido'
Raf,'El Ejido',9684,4.243537,'abono foliar'
'Corazón de buey',Almería,8204,3.507896,'abono foliar'
Pera,Almería,2250,4.556342,'abono orgánico'
Raf,'El Ejido',2917,3.737054,NPK
'Corazón de buey','El Ejido',3669,4.227221,'abono foliar'
Pera,Níjar,3277,2.29518,'abono granulado'
Kumato,'El Ejido',4433,3.778502,'abono granulado'
Kumato,Níjar,7715,4.803988,'abono orgánico'
Pera,'Roquetas de Mar',5262,1.183117,'abono granulado'
'Corazón de buey',Níjar,1629,2.997259,'abono orgánico'
Cherry,Almería,6254,3.836938,NPK
Cherry,'Roquetas de Mar',9834,4.730187,'abono foliar'
Kumato,Adra,5821,1.790824,'abono foliar'
Cherry,Níjar,8166,1.406719,'abono foliar'
Cherry,'Roquetas de Mar',6891,2.090001,NPK
Cherry,'Roquetas de Mar',9857,4.546929,'abono granulado'
Raf,'El Ejido',2510,4.726355,'abono granulado'
Pera,'El Ejido',2398,1.899333,'abono foliar'
Kumato,Adra,9406,3.53602,'abono granulado'
'Corazón de buey',Níjar,4140,3.979725,'abono orgánico'
Raf,Adra,1692,4.113042,'abono orgánico'
'Corazón de buey','Roquetas de Mar',9888,1.990477,'abono líquido'
Kumato,Adra,1340,3.287116,NPK
Raf,Adra,4170,3.547615,'abono líquido'
Cherry,'El Ejido',9994,3.757756,NPK
Kumato,'Roquetas de Mar',2535,3.893228,'abono líquido'
'Corazón de buey','Roquetas de Mar',2515,4.205192,'abono orgánico'
Kumato,Adra,7784,1.746475,'abono líquido'
Kumato,Adra,1270,3.182282,'abono granulado'
Pera,Adra,7089,4.198928,NPK
Raf,'Roquetas de Mar',8274,3.90957,'abono líquido'
Pera,Níjar,8391,2.795736,NPK
Cherry,'Roquetas de Mar',3091,3.409338,'abono orgánico'
Kumato,'Roquetas de Mar',5796,2.009616,'abono granulado'
Raf,'Roquetas de Mar',8473,1.310117,'abono granulado'
Pera,Almería,9754,4.025923,NPK
Cherry,'Roquetas de Mar',7658,3.078601,'abono granulado'
'Corazón de buey',Almería,1041,2.739993,'abono orgánico'
Kumato,'Roquetas de Mar',8850,2.818032,NPK
Kumato,Níjar,3072,3.511721,'abono granulado'
Cherry,'El Ejido',9710,2.511852,'abono líquido'
Kumato,'El Ejido',7342,4.990914,'abono foliar'
Raf,'El Ejido',5003,4.659716,'abono granulado'
'Corazón de buey',Níjar,7988,2.631372,NPK
Cherry,'El Ejido',8554,2.182584,'abono líquido'
Cherry,Almería,6961,3.727801,'abono granulado'
Kumato,Níjar,9491,4.990634,'abono líquido'
'Corazón de buey',Almería,2236,4.176607,NPK
Kumato,Adra,7366,4.57748,NPK
'Corazón de buey',Adra,5839,3.1957,'abono orgánico'
Raf,'El Ejido',3855,4.509352,'abono líquido'
Pera,'Roquetas de Mar',1629,4.986886,'abono orgánico'
'Corazón de buey','Roquetas de Mar',3448,1.322178,NPK
Raf,Adra,4775,1.273965,'abono orgánico'
Pera,Almería,9685,3.522547,'abono foliar'
Kumato,Almería,9985,3.937895,NPK
Raf,'Roquetas de Mar',9071,2.036585,'abono orgánico'
Pera,Almería,7961,3.979992,NPK
Raf,Níjar,4205,2.310207,'abono granulado'
Raf,'Roquetas de Mar',7367,2.039568,'abono orgánico'
Pera,'Roquetas de Mar',9318,4.282519,NPK
Pera,Almería,4797,2.035319,'abono líquido'
Kumato,'Roquetas de Mar',2578,4.79126,'abono granulado'
Kumato,'El Ejido',8440,4.58937,'abono foliar'
Raf,'El Ejido',6755,4.445873,'abono orgánico'
Cherry,Níjar,1327,4.45996,'abono orgánico'
Pera,Almería,4265,1.963365,'abono granulado'
Pera,Almería,2982,2.097869,'abono líquido'
Raf,'Roquetas de Mar',1165,3.58198,'abono líquido'
Raf,Almería,8961,1.210903,NPK
Pera,'El Ejido',1748,1.820976,'abono orgánico'
Pera,'El Ejido',4646,4.712919,'abono orgánico'
Pera,'Roquetas de Mar',4575,4.918337,'abono orgánico'
Kumato,Níjar,5752,1.883717,'abono granulado'
Pera,'El Ejido',5548,2.359958,'abono foliar'
Pera,'Roquetas de Mar',3158,3.569109,'abono foliar'
Raf,'El Ejido',7505,2.365345,'abono orgánico'
Pera,Adra,3505,1.195588,'abono orgánico'
Pera,'Roquetas de Mar',7277,2.111557,'abono foliar'
Raf,Níjar,3431,1.480367,NPK
Pera,'El Ejido',8678,4.478317,'abono foliar'
'Corazón de buey','El Ejido',3939,2.375436,NPK
'Corazón de buey',Almería,8064,1.722066,'abono líquido'
Cherry,'Roquetas de Mar',5469,3.707128,'abono foliar'
'Corazón de buey','El Ejido',6847,3.721812,'abono orgánico'
Kumato,Níjar,5371,1.366319,'abono líquido'
Raf,Adra,9403,1.236624,NPK
Pera,'Roquetas de Mar',7526,4.781563,NPK
Pera,'Roquetas de Mar',6453,1.6491,'abono granulado'
'Corazón de buey','Roquetas de Mar',4760,2.088179,'abono foliar'
'Corazón de buey',Adra,9313,2.292083,'abono foliar'
Pera,Níjar,2464,1.849725,'abono foliar'
Cherry,'El Ejido',3898,2.987259,'abono foliar'
Cherry,'El Ejido',3407,3.329186,'abono granulado'
'Corazón de buey','Roquetas de Mar',5221,4.487181,NPK
'Corazón de buey','El Ejido',3228,3.641174,'abono líquido'
Pera,Adra,8209,2.66795,'abono orgánico'
'Corazón de buey',Almería,3807,4.488435,'abono foliar'
Cherry,'Roquetas de Mar',2651,1.49502,NPK
'Corazón de buey','Roquetas de Mar',7740,1.431464,NPK
'Corazón de buey',Níjar,3455,2.505969,'abono orgánico'
Kumato,Níjar,9801,4.819101,'abono foliar'
Raf,Adra,4502,4.629007,'abono orgánico'
Pera,'Roquetas de Mar',5947,1.314673,'abono foliar'
'Corazón de buey',Almería,3306,3.846923,NPK
Cherry,Adra,3076,2.958925,'abono líquido'
Pera,'Roquetas de Mar',8728,4.205366,'abono granulado'
Kumato,Adra,1474,4.513743,'abono orgánico'
Cherry,'Roquetas de Mar',5991,4.066362,'abono orgánico'
'Corazón de buey','El Ejido',5733,1.257155,'abono foliar'
Kumato,'Roquetas de Mar',8597,4.659429,'abono orgánico'
Raf,Almería,8080,3.2512,'abono orgánico'
Cherry,'Roquetas de Mar',5849,4.705154,NPK
Kumato,'El Ejido',9789,2.864344,'abono líquido'
Pera,'El Ejido',6776,3.401364,NPK
Kumato,Adra,7495,4.182748,'abono líquido'
